Q_ID,CL_ID,CL_GENDER,CL_CHILDREN,CL_M_INCOME,DES_CRED_VAL,CL_EDU,CL_HOUSE_SIT,CL_OCCUPATION,Q_DATE,CR_RET_DATE,E_ASSIST,RISK_CALC,CR_DECISION
1304,04242129806,F,3,5576.62,26095.14,Secondary,Owned house,Laborer,2023-11-29,2024-11-23,0,6.88,Rejected
1305,62081600060,F,3,3742.11,10830.92,Incomplete higher education,Living with parents,Laborer,2023-11-29,2024-12-23,11,6.54,Rejected
1306,74032012341,F,2,3084.22,12912.49,Secondary,Living with parents,Manager,2023-11-29,2024-10-24,8,4.68,Accepted
1307,89061397766,F,3,11542.43,1526.55,Incomplete higher education,Living with parents,Manager,2023-11-29,2025-08-20,5,6.65,Rejected
1308,53101123313,F,2,5565.68,4719.47,Secondary,Rented apartment,Manager,2023-11-29,2025-11-18,3,5.55,Accepted
1309,50011817748,M,4,2391.86,18937.06,Secondary,Owned house,Manager,2023-12-06,2025-07-28,9,4.03,Accepted
1310,78072047216,F,4,11496.95,26251.39,Incomplete higher education,Living with parents,Laborer,2023-12-06,2025-10-26,7,6.01,Rejected
1311,62081600060,M,0,2263.94,5115.71,Higher education,Living with parents,Self-employed,2023-12-06,2024-08-02,13,2.49,Accepted
1312,49042513169,F,2,6489.66,14065.68,Incomplete higher education,Owned house,Manager,2023-12-06,2024-12-30,4,5.53,Accepted
1313,77010702059,M,3,14736.65,24095.59,Incomplete higher education,Owned house,Laborer,2023-12-06,2024-12-30,7,5.19,Accepted
1314,03221732711,F,2,3692.7,22731.9,Secondary,Rented apartment,Manager,2023-12-06,2025-11-25,0,7.08,Rejected
1315,54082230607,M,1,9669.41,20274.94,Secondary,Living with parents,Laborer,2023-12-06,2024-10-31,10,4.94,Accepted
1316,73121557098,F,2,8658.21,24618.01,Incomplete higher education,Living with parents,Manager,2023-12-06,2025-04-29,13,5.16,Accepted
1317,76030113955,M,4,8863.16,1914.1,Secondary,Living with parents,Laborer,2023-12-13,2025-09-03,1,4.36,Accepted
1318,62081600060,M,0,9519.83,18673.66,Secondary,Owned house,Manager,2023-12-13,2025-04-06,9,2.84,Accepted
1319,55010441008,M,3,6214.46,4376.32,Secondary,Living with parents,Manager,2023-12-13,2025-05-06,0,4.78,Accepted
1320,96061401697,F,1,6428.28,9819.69,Incomplete higher education,Living with parents,Laborer,2023-12-13,2025-12-02,0,6.42,Rejected
1321,72082657106,F,2,14322.91,3267.69,Secondary,Rented apartment,Manager,2023-12-13,2025-02-05,15,5.91,Accepted
1322,54082230607,F,1,2822.72,26442.57,Incomplete higher education,Owned house,Self-employed,2023-12-13,2024-07-10,12,5.91,Accepted
1323,49102430372,M,4,3631.31,5624.99,Higher education,Owned house,Laborer,2023-12-13,2025-12-02,5,4.41,Accepted
1324,06310604407,M,3,10300.94,17256.46,Secondary,Living with parents,Laborer,2023-12-13,2024-12-07,0,6.28,Rejected
1325,98022049148,F,1,13711.74,1613.56,Higher education,Owned house,Manager,2023-12-13,2025-12-02,0,4.39,Accepted
1326,88122040605,M,2,10597.13,21690.17,Higher education,Owned house,Manager,2023-12-13,2025-10-03,14,3.61,Accepted
1327,53101123313,M,1,11688.93,18679.05,Incomplete higher education,Owned house,Manager,2023-12-13,2024-11-07,14,4.75,Accepted
1328,52021541140,M,0,4536.86,15340.5,Incomplete higher education,Owned house,Manager,2023-12-13,2025-07-05,5,4.06,Accepted
1329,94112548655,M,4,10392.85,7060.77,Secondary,Owned house,Self-employed,2023-12-20,2024-10-15,5,5.64,Accepted
1330,83120412747,M,2,9127.94,18803.64,Secondary,Owned house,Self-employed,2023-12-20,2024-08-16,14,3.63,Accepted
1331,79032687228,F,2,4184.97,26766.79,Secondary,Owned house,Manager,2023-12-20,2024-10-15,3,5.75,Accepted
1332,70070401069,F,1,10548.83,21429.36,Secondary,Rented apartment,Laborer,2023-12-20,2025-12-09,8,5.59,Accepted
1333,69061054617,F,1,14983.14,10242.84,Incomplete higher education,Rented apartment,Self-employed,2023-12-20,2025-01-13,0,4.66,Accepted
1334,55031413955,M,1,10430.8,14216.41,Incomplete higher education,Living with parents,Manager,2023-12-20,2025-02-12,7,3.77,Accepted
1335,87052010339,F,1,7235.73,27754.3,Higher education,Rented apartment,Laborer,2023-12-20,2024-08-16,0,4.34,Accepted
1336,98060195118,F,4,11553.63,15342.14,Higher education,Rented apartment,Manager,2023-12-20,2025-11-09,0,4.69,Accepted
1337,49082653304,F,3,11924.91,23894.2,Higher education,Owned house,Manager,2023-12-20,2025-05-13,10,3.8,Accepted
1338,62012207192,M,1,11039.18,26347.87,Incomplete higher education,Living with parents,Laborer,2023-12-20,2025-12-09,11,3.55,Accepted
1339,62081600060,F,2,13616.65,22869.16,Incomplete higher education,Rented apartment,Self-employed,2023-12-27,2025-01-20,8,6.17,Rejected
1340,77010702059,F,0,7452.4,7095.01,Secondary,Living with parents,Manager,2023-12-27,2024-11-21,0,5.87,Accepted
1341,49102430372,M,3,6935.79,6953.98,Incomplete higher education,Owned house,Laborer,2023-12-27,2025-08-18,3,4.18,Accepted
1342,67012322384,F,4,13132.13,29195.78,Incomplete higher education,Living with parents,Laborer,2023-12-27,2024-12-21,10,6.54,Rejected
1343,98022049148,M,2,2320.17,21762.44,Incomplete higher education,Rented apartment,Manager,2023-12-27,2025-06-19,0,4.41,Accepted
1344,52021541140,F,2,7669.79,9150.2,Incomplete higher education,Living with parents,Self-employed,2023-12-27,2024-12-21,11,6.5,Rejected
1345,54013129468,M,2,2335.19,15512.26,Higher education,Rented apartment,Manager,2023-12-27,2024-08-23,3,3.32,Accepted
