Q_ID,CL_ID,CL_GENDER,CL_CHILDREN,CL_M_INCOME,DES_CRED_VAL,CL_EDU,CL_HOUSE_SIT,CL_OCCUPATION,Q_DATE,CR_RET_DATE,E_ASSIST,RISK_CALC,CR_DECISION
1114,51031311324,F,3,13833.38,5456.48,Higher education,Rented apartment,Laborer,2023-08-09,2024-02-05,1,4.63,Accepted
1115,60061246707,M,4,2592.08,16647.01,Secondary,Rented apartment,Laborer,2023-08-09,2024-12-01,2,5.53,Accepted
1116,05303184672,F,2,2602.55,1220.22,Incomplete higher education,Owned house,Manager,2023-08-09,2025-07-29,5,6.88,Rejected
1117,03320893255,M,1,13293.15,10901.12,Higher education,Rented apartment,Self-employed,2023-08-09,2025-05-30,1,3.97,Accepted
1118,60030863756,M,2,10484.31,22054.05,Secondary,Rented apartment,Self-employed,2023-08-09,2024-02-05,3,3.9,Accepted
1119,70081744997,F,0,8742.8,1671.59,Incomplete higher education,Living with parents,Laborer,2023-08-09,2024-03-06,0,5.15,Accepted
1120,01312587885,F,4,14940.31,19328.61,Higher education,Owned house,Laborer,2023-08-09,2024-06-04,0,5.93,Accepted
1121,02213031967,F,0,5288.52,5357.39,Secondary,Owned house,Self-employed,2023-08-09,2024-06-04,0,5.63,Accepted
1122,53022168473,M,1,2867.0,14383.51,Secondary,Owned house,Laborer,2023-08-16,2025-04-07,6,3.54,Accepted
1123,83041878777,F,0,8637.06,15847.32,Higher education,Owned house,Manager,2023-08-16,2025-04-07,0,2.83,Accepted
1124,87121517782,M,3,14716.31,6316.89,Incomplete higher education,Living with parents,Laborer,2023-08-16,2025-03-08,1,3.66,Accepted
1125,81110250227,M,2,13434.77,3192.26,Higher education,Living with parents,Self-employed,2023-08-16,2025-08-05,4,3.7,Accepted
1126,03260473046,F,3,8496.1,3516.42,Incomplete higher education,Living with parents,Manager,2023-08-16,2025-03-08,0,6.89,Rejected
1127,99120834581,M,4,5970.58,15273.99,Secondary,Living with parents,Self-employed,2023-08-16,2024-09-09,0,4.99,Accepted
1128,58122002814,M,2,14035.5,20832.54,Incomplete higher education,Living with parents,Laborer,2023-08-16,2024-05-12,5,3.75,Accepted
1129,03320893255,F,0,14185.0,10527.2,Secondary,Living with parents,Self-employed,2023-08-16,2024-06-11,0,4.97,Accepted
1130,06271677108,F,1,7293.73,25607.05,Secondary,Rented apartment,Manager,2023-08-16,2025-01-07,0,7.28,Rejected
1131,73022480241,F,4,2292.4,10676.53,Incomplete higher education,Owned house,Laborer,2023-08-16,2025-08-05,0,5.7,Accepted
1132,77040305122,F,3,13929.64,12175.31,Incomplete higher education,Living with parents,Self-employed,2023-08-16,2025-06-06,0,6.26,Rejected
1133,96031852314,F,0,10401.82,8354.91,Secondary,Owned house,Self-employed,2023-08-16,2024-06-11,0,6.1,Rejected
1134,85061190838,F,1,6904.64,12867.65,Higher education,Owned house,Manager,2023-08-23,2024-04-19,0,4.18,Accepted
1135,81110250227,F,4,7438.31,19959.78,Incomplete higher education,Living with parents,Manager,2023-08-23,2025-04-14,0,6.29,Rejected
1136,98082920521,M,2,13726.84,7601.39,Incomplete higher education,Living with parents,Self-employed,2023-08-23,2025-08-12,4,4.97,Accepted
1137,70070850929,M,3,11521.17,6260.96,Higher education,Living with parents,Manager,2023-08-23,2024-11-15,7,2.81,Accepted
1138,58070486357,F,4,12550.58,20308.07,Incomplete higher education,Rented apartment,Laborer,2023-08-23,2025-04-14,6,5.93,Accepted
1139,85022542523,M,4,7133.15,12702.24,Secondary,Rented apartment,Manager,2023-08-23,2024-03-20,0,5.28,Accepted
1140,91040549896,F,4,9576.54,9161.74,Secondary,Owned house,Self-employed,2023-08-23,2024-02-19,5,6.93,Rejected
1141,59102659263,F,2,2929.54,15485.45,Incomplete higher education,Rented apartment,Laborer,2023-08-23,2024-03-20,4,5.38,Accepted
1142,92050170712,F,1,14269.67,7681.23,Incomplete higher education,Living with parents,Self-employed,2023-08-30,2024-07-25,7,5.51,Accepted
1143,59061235399,M,0,9135.14,2606.61,Higher education,Owned house,Manager,2023-08-30,2025-02-20,1,1.47,Accepted
1144,98082920521,F,2,13995.4,9379.85,Secondary,Living with parents,Manager,2023-08-30,2025-06-20,0,6.36,Rejected
1145,76070520623,F,3,4209.02,20941.46,Higher education,Living with parents,Self-employed,2023-08-30,2024-02-26,3,4.23,Accepted
1146,72052331932,M,1,8420.82,18805.15,Incomplete higher education,Living with parents,Manager,2023-08-30,2024-09-23,1,4.32,Accepted
1147,99120834581,M,1,5491.63,17019.13,Incomplete higher education,Living with parents,Self-employed,2023-08-30,2024-08-24,3,5.33,Accepted
1148,90022651923,M,4,3547.1,2151.69,Secondary,Rented apartment,Manager,2023-08-30,2024-05-26,4,5.86,Accepted
1149,60030863756,F,4,7180.31,21084.11,Secondary,Owned house,Laborer,2023-08-30,2025-05-21,7,5.81,Accepted
1150,01312587885,M,4,12171.26,25582.59,Higher education,Living with parents,Laborer,2023-08-30,2024-06-25,0,4.58,Accepted
1151,77040305122,M,4,3995.01,20479.06,Higher education,Living with parents,Manager,2023-08-30,2025-03-22,0,3.79,Accepted
1152,88053050299,M,1,9389.63,6273.45,Higher education,Owned house,Manager,2023-09-06,2024-05-03,0,1.88,Accepted
1153,58020426094,F,4,3470.92,9853.62,Higher education,Owned house,Manager,2023-09-06,2025-01-28,1,5.57,Accepted
1154,81110250227,F,1,14608.03,27721.54,Higher education,Owned house,Self-employed,2023-09-06,2025-05-28,5,3.55,Accepted
1155,99042334666,F,1,12266.16,4329.05,Higher education,Living with parents,Self-employed,2023-09-06,2024-10-30,0,4.61,Accepted
1156,64020831292,F,2,8624.66,7498.46,Secondary,Owned house,Manager,2023-09-06,2025-03-29,4,5.71,Accepted
1157,60061246707,F,4,4590.85,17189.0,Higher education,Rented apartment,Self-employed,2023-09-06,2024-12-29,2,5.12,Accepted
1158,87092733324,F,2,5144.4,26730.34,Higher education,Owned house,Laborer,2023-09-06,2025-08-26,6,5.14,Accepted
1159,76040656560,F,3,6463.28,29618.0,Higher education,Rented apartment,Manager,2023-09-13,2025-02-04,4,4.69,Accepted
1160,80022597762,M,4,8200.62,12054.63,Higher education,Living with parents,Manager,2023-09-13,2024-06-09,2,3.69,Accepted
1161,58020426094,F,4,11265.31,20805.52,Incomplete higher education,Rented apartment,Manager,2023-09-13,2025-09-02,3,5.72,Accepted
1162,60010878563,M,0,4195.09,28870.61,Higher education,Living with parents,Laborer,2023-09-13,2024-07-09,4,1.61,Accepted
1163,92021262474,M,0,13011.55,27517.05,Incomplete higher education,Owned house,Manager,2023-09-13,2024-10-07,3,4.6,Accepted
1164,99070503534,F,3,9290.3,15360.62,Higher education,Living with parents,Laborer,2023-09-13,2025-04-05,1,6.35,Rejected
1165,81101448297,M,1,6183.39,27329.35,Secondary,Owned house,Manager,2023-09-13,2024-07-09,3,3.45,Accepted
1166,84060673703,M,4,12156.49,14776.91,Incomplete higher education,Living with parents,Self-employed,2023-09-13,2024-05-10,0,5.02,Accepted
1167,03260473046,M,3,10838.55,25531.38,Secondary,Owned house,Self-employed,2023-09-13,2024-06-09,0,4.58,Accepted
1168,99120834581,F,4,7824.29,6034.13,Incomplete higher education,Owned house,Laborer,2023-09-13,2025-06-04,0,6.49,Rejected
1169,60061246707,F,1,8224.44,21570.94,Higher education,Rented apartment,Self-employed,2023-09-13,2024-04-10,3,4.33,Accepted
1170,91041803526,F,1,4221.9,17924.07,Secondary,Living with parents,Laborer,2023-09-13,2025-01-05,0,6.64,Rejected
1171,59061235399,M,1,4145.2,8111.72,Secondary,Living with parents,Self-employed,2023-09-20,2024-10-14,2,3.48,Accepted
1172,60010878563,M,0,8616.11,21908.65,Higher education,Living with parents,Self-employed,2023-09-20,2025-02-11,1,2.05,Accepted
1173,59040538996,F,4,6529.9,13118.18,Higher education,Living with parents,Laborer,2023-09-20,2024-07-16,4,5.09,Accepted
1174,85032189621,F,3,2418.42,9465.55,Secondary,Owned house,Manager,2023-09-20,2025-09-09,0,5.32,Accepted
1175,60061246707,M,3,8229.82,8548.54,Secondary,Rented apartment,Manager,2023-09-20,2025-02-11,4,3.14,Accepted
1176,60030863756,M,0,14910.95,8302.74,Secondary,Living with parents,Self-employed,2023-09-20,2025-05-12,2,3.43,Accepted
1177,70081744997,F,4,3253.37,2354.54,Incomplete higher education,Owned house,Laborer,2023-09-20,2025-05-12,3,6.49,Rejected
1178,76122751168,F,0,14003.84,4328.13,Incomplete higher education,Rented apartment,Manager,2023-09-20,2024-09-14,4,4.37,Accepted
1179,59102659263,M,1,2078.41,25702.64,Incomplete higher education,Living with parents,Self-employed,2023-09-20,2025-08-10,3,4.44,Accepted
1180,56111131979,M,0,12845.08,2220.95,Secondary,Owned house,Self-employed,2023-09-27,2025-04-19,5,3.38,Accepted
1181,98052233694,M,0,10023.02,22283.8,Secondary,Owned house,Self-employed,2023-09-27,2025-05-19,0,4.18,Accepted
1182,84042384911,F,0,4730.0,13510.0,Secondary,Owned house,Laborer,2023-09-27,2025-04-19,0,4.77,Accepted
1183,81101448297,F,1,4408.01,10414.65,Secondary,Owned house,Manager,2023-09-27,2025-09-16,0,4.71,Accepted
1184,76070520623,F,4,4952.55,3516.94,Secondary,Owned house,Manager,2023-09-27,2025-04-19,7,5.62,Accepted
1185,01230101756,F,2,2847.25,1101.87,Secondary,Owned house,Self-employed,2023-09-27,2025-07-18,0,7.85,Rejected
1186,51031311324,F,4,3830.15,6803.42,Incomplete higher education,Rented apartment,Manager,2023-09-27,2024-03-25,2,6.56,Rejected
1187,05303184672,M,2,11845.22,2857.18,Higher education,Rented apartment,Laborer,2023-09-27,2025-09-16,3,3.98,Accepted
1188,97122667659,M,1,13318.34,25843.4,Higher education,Rented apartment,Manager,2023-10-04,2024-05-01,2,2.65,Accepted
1189,95103138648,F,4,14511.12,11672.96,Higher education,Rented apartment,Laborer,2023-10-04,2024-09-28,0,5.47,Accepted
1190,82111204223,M,3,14625.69,14067.68,Secondary,Living with parents,Manager,2023-10-04,2024-10-28,4,4.79,Accepted
1191,72061926062,M,0,14488.7,20681.87,Incomplete higher education,Rented apartment,Laborer,2023-10-04,2025-02-25,0,2.19,Accepted
1192,92021262474,M,1,14213.29,19088.38,Secondary,Living with parents,Self-employed,2023-10-04,2025-02-25,0,3.56,Accepted
1193,53071728743,F,2,11026.61,12447.88,Incomplete higher education,Living with parents,Self-employed,2023-10-04,2025-03-27,4,6.6,Rejected
1194,49051037293,M,4,8223.89,24689.83,Incomplete higher education,Living with parents,Manager,2023-10-04,2024-08-29,4,3.91,Accepted
1195,52080256464,F,2,9146.23,29769.11,Secondary,Owned house,Laborer,2023-10-04,2024-08-29,6,5.45,Accepted
1196,84060673703,F,1,11992.48,28542.18,Secondary,Living with parents,Self-employed,2023-10-04,2024-06-30,0,5.1,Accepted
1197,72052331932,M,1,14270.81,20192.61,Higher education,Living with parents,Self-employed,2023-10-04,2024-07-30,3,1.25,Accepted
1198,05303184672,F,2,5636.71,20416.06,Secondary,Rented apartment,Laborer,2023-10-04,2025-04-26,0,6.42,Rejected
1199,72062818713,M,2,10730.61,8913.53,Higher education,Owned house,Self-employed,2023-10-04,2025-03-27,0,1.84,Accepted
1200,67082424923,F,4,6086.65,24543.86,Incomplete higher education,Owned house,Manager,2023-10-04,2024-10-28,4,6.61,Rejected
1201,01312587885,M,0,7587.81,2940.87,Incomplete higher education,Living with parents,Laborer,2023-10-04,2024-11-27,0,3.98,Accepted
1202,88053050299,F,4,10903.87,2121.25,Incomplete higher education,Owned house,Self-employed,2023-10-11,2025-01-03,0,5.38,Accepted
1203,80022597762,M,0,5222.54,9886.9,Incomplete higher education,Living with parents,Self-employed,2023-10-11,2024-09-05,0,4.37,Accepted
1204,84042384911,F,1,12855.18,15730.17,Secondary,Owned house,Self-employed,2023-10-11,2025-01-03,6,6.15,Rejected
1205,98082920521,F,2,4643.01,12564.15,Secondary,Rented apartment,Manager,2023-10-11,2025-07-02,0,6.5,Rejected
1206,52080256464,F,0,2799.09,11222.77,Higher education,Living with parents,Self-employed,2023-10-11,2025-01-03,1,5.08,Accepted
1207,99070503534,M,4,2838.48,19982.39,Higher education,Living with parents,Manager,2023-10-11,2024-11-04,0,4.9,Accepted
1208,85032189621,F,2,6772.47,14287.02,Incomplete higher education,Rented apartment,Self-employed,2023-10-11,2025-06-02,2,5.11,Accepted
1209,76070520623,M,4,7416.76,23401.48,Higher education,Living with parents,Self-employed,2023-10-11,2025-05-03,4,3.91,Accepted
1210,65122618829,M,1,6699.83,20898.77,Incomplete higher education,Rented apartment,Manager,2023-10-11,2024-05-08,7,4.49,Accepted
1211,03260473046,F,4,4766.1,16003.04,Incomplete higher education,Owned house,Manager,2023-10-11,2024-12-04,0,8.22,Rejected
1212,60061246707,M,0,14963.48,1291.22,Higher education,Owned house,Laborer,2023-10-11,2024-07-07,1,1.0,Accepted
1213,58122002814,M,3,9711.33,19619.8,Incomplete higher education,Owned house,Laborer,2023-10-11,2025-03-04,3,4.0,Accepted
1214,01312587885,F,3,8869.48,19517.86,Incomplete higher education,Living with parents,Self-employed,2023-10-11,2024-10-05,0,6.68,Rejected
1215,71012885096,M,3,13474.8,1924.43,Secondary,Living with parents,Manager,2023-10-11,2025-01-03,0,4.59,Accepted
1216,96031852314,M,4,12371.59,8446.07,Secondary,Living with parents,Laborer,2023-10-11,2025-07-02,3,5.4,Accepted
1217,56051168514,F,0,5723.26,5924.24,Secondary,Living with parents,Manager,2023-10-18,2025-03-11,4,4.57,Accepted
1218,80022597762,M,4,12517.79,27357.91,Incomplete higher education,Living with parents,Self-employed,2023-10-18,2024-11-11,5,5.07,Accepted
1219,90102143226,F,3,5221.18,16055.73,Incomplete higher education,Rented apartment,Self-employed,2023-10-18,2024-07-14,7,7.17,Rejected
1220,98082920521,F,2,2273.43,4475.8,Incomplete higher education,Living with parents,Manager,2023-10-18,2024-09-12,0,6.29,Rejected
1221,64020831292,F,4,13167.94,16722.04,Incomplete higher education,Living with parents,Laborer,2023-10-18,2024-07-14,3,6.02,Rejected
1222,85032189621,M,4,8846.75,15081.58,Incomplete higher education,Rented apartment,Manager,2023-10-18,2025-02-09,3,5.45,Accepted
1223,56111621589,F,1,5976.44,18263.09,Incomplete higher education,Living with parents,Manager,2023-10-18,2024-07-14,7,6.62,Rejected
1224,85061190838,M,0,11114.73,15864.19,Higher education,Rented apartment,Self-employed,2023-10-25,2025-07-16,2,2.02,Accepted
1225,80022597762,M,0,5874.85,21202.73,Higher education,Living with parents,Manager,2023-10-25,2025-04-17,0,3.18,Accepted
1226,67102756094,M,4,11344.78,18275.19,Secondary,Living with parents,Self-employed,2023-10-25,2025-03-18,4,3.55,Accepted
1227,70031638983,M,3,11717.51,10579.53,Higher education,Owned house,Self-employed,2023-10-25,2024-12-18,7,3.49,Accepted
1228,98052233694,F,2,4421.82,15824.77,Higher education,Rented apartment,Laborer,2023-10-25,2025-10-14,0,5.21,Accepted
1229,93060411492,F,1,2109.59,26569.03,Secondary,Living with parents,Laborer,2023-10-25,2024-12-18,3,6.62,Rejected
1230,59040538996,F,4,8123.19,14176.18,Incomplete higher education,Living with parents,Laborer,2023-10-25,2024-09-19,2,6.67,Rejected
1231,52080256464,M,4,14458.88,20294.64,Higher education,Rented apartment,Manager,2023-10-25,2024-07-21,0,2.2,Accepted
1232,81101448297,F,0,4774.84,9686.94,Secondary,Living with parents,Self-employed,2023-10-25,2024-04-22,7,4.53,Accepted
1233,96032273201,M,0,11851.96,14939.85,Secondary,Owned house,Laborer,2023-10-25,2025-01-17,0,4.27,Accepted
1234,86101514125,M,3,8468.59,8449.04,Higher education,Owned house,Self-employed,2023-10-25,2025-07-16,0,3.82,Accepted
1235,79031550799,F,2,2481.32,29549.36,Secondary,Living with parents,Manager,2023-10-25,2025-06-16,0,5.77,Accepted
1236,05303184672,F,1,12543.15,24933.83,Incomplete higher education,Living with parents,Laborer,2023-10-25,2024-06-21,0,6.83,Rejected
1237,72062818713,F,3,9867.71,5274.19,Incomplete higher education,Living with parents,Self-employed,2023-10-25,2025-09-14,7,5.91,Accepted
1238,92091956796,M,3,13034.97,2555.28,Higher education,Rented apartment,Laborer,2023-10-25,2025-08-15,2,3.65,Accepted
1239,77040305122,M,4,12868.53,29825.4,Incomplete higher education,Living with parents,Manager,2023-10-25,2024-11-18,0,5.49,Accepted
1240,96031852314,M,1,7693.16,25968.28,Incomplete higher education,Owned house,Laborer,2023-10-25,2025-02-16,0,5.03,Accepted
1241,59102659263,M,3,14348.04,11416.81,Secondary,Living with parents,Laborer,2023-10-25,2024-12-18,7,3.03,Accepted
1242,56051168514,F,3,9258.5,29124.92,Incomplete higher education,Owned house,Self-employed,2023-11-01,2025-05-24,2,6.43,Rejected
1243,92050170712,F,0,3494.72,2250.18,Higher education,Living with parents,Laborer,2023-11-01,2025-02-23,6,5.25,Accepted
1244,66120934357,M,0,9779.57,26362.33,Secondary,Living with parents,Laborer,2023-11-01,2024-08-27,0,4.09,Accepted
1245,95103138648,F,1,14199.5,13578.14,Secondary,Owned house,Manager,2023-11-01,2025-09-21,0,5.14,Accepted
1246,62101403936,F,2,4193.11,5887.28,Incomplete higher education,Living with parents,Manager,2023-11-01,2024-07-28,1,5.23,Accepted
1247,99120512716,M,4,12983.38,21368.6,Secondary,Living with parents,Laborer,2023-11-01,2025-07-23,0,4.73,Accepted
1248,61091519319,F,3,11422.85,28243.31,Higher education,Rented apartment,Manager,2023-11-01,2025-08-22,6,3.68,Accepted
1249,56111621589,F,2,7424.07,21507.6,Higher education,Rented apartment,Manager,2023-11-01,2025-10-21,5,3.88,Accepted
1250,91040549896,F,2,9663.24,27950.01,Secondary,Owned house,Self-employed,2023-11-01,2025-01-24,0,7.04,Rejected
1251,85061190838,F,1,10731.81,6495.07,Incomplete higher education,Living with parents,Laborer,2023-11-08,2024-06-05,0,6.34,Rejected
1252,53071728743,M,4,14656.97,2981.09,Higher education,Living with parents,Self-employed,2023-11-08,2024-10-03,5,2.27,Accepted
1253,98052233694,F,4,8625.19,17854.7,Secondary,Owned house,Self-employed,2023-11-08,2024-07-05,0,6.17,Rejected
1254,01311928834,F,3,14518.14,7506.9,Higher education,Rented apartment,Self-employed,2023-11-08,2025-01-31,0,5.57,Accepted
1255,58070486357,F,4,14119.61,2309.13,Higher education,Living with parents,Manager,2023-11-08,2025-01-31,4,4.12,Accepted
1256,70081744997,M,4,2333.48,24776.71,Secondary,Rented apartment,Self-employed,2023-11-08,2024-12-02,6,4.6,Accepted
1257,77101059704,F,1,4318.71,24307.8,Incomplete higher education,Living with parents,Self-employed,2023-11-08,2025-03-02,5,4.96,Accepted
1258,56111131979,F,0,13438.22,6662.61,Higher education,Owned house,Manager,2023-11-15,2025-11-04,6,3.24,Accepted
1259,72061926062,F,1,5604.6,24805.71,Secondary,Rented apartment,Laborer,2023-11-15,2025-10-05,1,6.16,Rejected
1260,62101403936,M,2,3234.77,8431.5,Incomplete higher education,Living with parents,Self-employed,2023-11-15,2024-07-12,1,4.7,Accepted
1261,99042334666,M,1,6252.19,1297.97,Incomplete higher education,Owned house,Manager,2023-11-15,2024-11-09,0,6.09,Rejected
1262,65122618829,M,0,11554.77,1964.81,Incomplete higher education,Owned house,Manager,2023-11-15,2024-11-09,4,2.24,Accepted
1263,03260473046,M,4,5353.65,13800.69,Secondary,Living with parents,Self-employed,2023-11-15,2025-11-04,0,4.85,Accepted
1264,72052331932,M,4,11501.38,22635.67,Incomplete higher education,Living with parents,Manager,2023-11-15,2025-08-06,0,4.74,Accepted
1265,06271677108,M,1,12450.71,2050.84,Higher education,Owned house,Manager,2023-11-15,2025-06-07,1,3.45,Accepted
1266,51031167016,M,2,7054.52,19355.99,Secondary,Owned house,Manager,2023-11-15,2025-10-05,6,3.47,Accepted
1267,76122751168,F,1,2325.57,15222.09,Higher education,Rented apartment,Self-employed,2023-11-15,2025-10-05,3,5.47,Accepted
1268,77040305122,F,1,8945.29,16780.06,Secondary,Rented apartment,Manager,2023-11-15,2025-09-05,0,4.83,Accepted
1269,89042696033,M,0,5301.64,25559.23,Higher education,Living with parents,Manager,2023-11-15,2025-08-06,4,3.72,Accepted
1270,59102659263,F,0,13947.52,17244.7,Secondary,Living with parents,Manager,2023-11-15,2024-05-13,1,3.48,Accepted
1271,89021623793,F,2,3278.51,23872.99,Secondary,Rented apartment,Manager,2023-11-22,2025-08-13,6,6.03,Rejected
